datetime,fut_close,idx_close,days_left,ann_basis
2022-11-21 16:00:00,6678.0,6682.05,25,0.885
2022-11-22 16:00:00,6559.0,6572.16,24,3.045
2022-11-23 16:00:00,6570.0,6573.47,23,0.838
2022-11-24 16:00:00,6545.2,6573.02,22,7.022
2022-11-27 16:00:00,6414.2,6426.93,21,3.443
2022-11-28 16:00:00,6505.8,6505.9,18,0.031
2022-11-29 16:00:00,6600.2,6591.68,17,-2.775
2022-11-30 16:00:00,6662.6,6645.47,16,-5.88
2022-12-01 16:00:00,6658.0,6644.44,15,-4.966
2022-12-04 16:00:00,6734.4,6710.73,14,-9.196
2022-12-05 16:00:00,6690.4,6690.92,11,0.258
2022-12-06 16:00:00,6688.8,6684.61,10,-2.288
2022-12-07 16:00:00,6700.2,6694.84,9,-3.247
2022-12-08 16:00:00,6667.0,6661.9,8,-3.493
2022-12-11 16:00:00,6670.0,6669.17,7,-0.649
2022-12-12 16:00:00,6659.6,6654.67,4,-6.76
2022-12-13 16:00:00,6615.0,6600.41,3,-26.894
2022-12-14 16:00:00,6534.4,6557.9,37,3.535
2022-12-15 16:00:00,6544.4,6569.06,36,3.806
2022-12-18 16:00:00,6524.2,6518.38,35,-0.931
2022-12-19 16:00:00,6404.6,6380.22,32,-4.359
2022-12-20 16:00:00,6358.6,6341.22,31,-3.227
2022-12-21 16:00:00,6327.8,6314.55,30,-2.553
2022-12-22 16:00:00,6183.2,6154.66,29,-5.836
2022-12-25 16:00:00,6174.0,6161.94,28,-2.551
2022-12-26 16:00:00,6307.6,6288.61,25,-4.409
2022-12-27 16:00:00,6314.8,6304.59,24,-2.463
2022-12-28 16:00:00,6278.2,6253.79,23,-6.194
2022-12-29 16:00:00,6292.4,6283.5,22,-2.35
2023-01-02 16:00:00,6280.0,6286.81,18,2.197
2023-01-03 16:00:00,6419.0,6423.43,17,1.481
2023-01-04 16:00:00,6434.2,6427.45,16,-2.396
2023-01-05 16:00:00,6489.0,6482.88,15,-2.297
2023-01-08 16:00:00,6520.2,6523.14,14,1.175
2023-01-09 16:00:00,6528.8,6541.82,11,6.604
2023-01-10 16:00:00,6537.6,6544.57,10,3.887
2023-01-11 16:00:00,6504.0,6495.16,9,-5.52
2023-01-12 16:00:00,6514.0,6505.24,8,-6.144
2023-01-15 16:00:00,6540.0,6521.45,7,-14.832
2023-01-16 16:00:00,6606.8,6600.25,4,-9.056
2023-01-17 16:00:00,6623.6,6613.74,3,-18.139
2023-01-18 16:00:00,6626.8,6605.45,30,-3.932
2023-01-19 16:00:00,6732.0,6690.14,29,-7.875
2023-01-29 16:00:00,6881.0,6815.14,21,-16.797
2023-01-30 16:00:00,6796.2,6763.4,18,-9.834
2023-01-31 16:00:00,6831.0,6815.06,17,-5.022
