datetime,fut_close,idx_close,days_left,ann_basis
2018-01-01 16:00:00,6345.0,6332.23,46,-1.6
2018-01-02 16:00:00,6388.2,6388.25,46,0.006
2018-01-03 16:00:00,6406.8,6417.54,46,1.328
2018-01-04 16:00:00,6400.8,6417.25,46,2.034
2018-01-07 16:00:00,6433.0,6446.18,46,1.622
2018-01-08 16:00:00,6435.0,6445.75,46,1.323
2018-01-09 16:00:00,6406.6,6405.94,46,-0.082
2018-01-10 16:00:00,6423.2,6425.94,46,0.338
2018-01-11 16:00:00,6401.2,6399.37,46,-0.227
2018-01-14 16:00:00,6273.0,6253.38,46,-2.49
2018-01-15 16:00:00,6285.6,6301.13,46,1.956
2018-01-16 16:00:00,6250.0,6267.46,46,2.21
2018-01-17 16:00:00,6285.6,6286.8,46,0.151
2018-01-18 16:00:00,6281.0,6272.38,46,-1.09
2018-01-21 16:00:00,6348.6,6347.64,46,-0.12
2018-01-22 16:00:00,6345.8,6355.0,46,1.149
2018-01-23 16:00:00,6409.6,6394.3,46,-1.899
2018-01-24 16:00:00,6387.0,6382.72,46,-0.532
2018-01-25 16:00:00,6397.0,6383.63,46,-1.662
2018-01-28 16:00:00,6312.2,6309.88,46,-0.292
2018-01-29 16:00:00,6302.8,6313.44,46,1.337
2018-01-30 16:00:00,6186.6,6189.34,46,0.351
2018-01-31 16:00:00,5970.0,5984.74,46,1.954
2018-02-01 16:00:00,5986.2,6004.85,46,2.464
2018-02-04 16:00:00,5979.8,5998.22,46,2.437
2018-02-05 16:00:00,5686.8,5704.26,46,2.429
2018-02-06 16:00:00,5663.0,5711.33,46,6.715
2018-02-07 16:00:00,5747.0,5766.48,46,2.68
2018-02-08 16:00:00,5504.0,5554.9,46,7.271
2018-02-11 16:00:00,5661.0,5699.1,46,5.305
2018-02-12 16:00:00,5713.8,5736.95,46,3.202
2018-02-13 16:00:00,5730.0,5754.83,46,3.424
2018-02-21 16:00:00,5825.0,5875.73,46,6.851
2018-02-22 16:00:00,5833.4,5897.68,46,8.648
2018-02-25 16:00:00,6004.6,6029.68,46,3.3
2018-02-26 16:00:00,5979.6,6010.56,46,4.087
2018-02-27 16:00:00,5983.4,6023.68,46,5.306
2018-02-28 16:00:00,6057.8,6090.22,46,4.224
2018-03-01 16:00:00,6035.2,6056.34,46,2.77
2018-03-04 16:00:00,6019.2,6064.1,46,5.875
2018-03-05 16:00:00,6111.8,6145.58,46,4.361
2018-03-06 16:00:00,6031.0,6086.49,46,7.234
2018-03-07 16:00:00,6095.4,6131.51,46,4.673
2018-03-08 16:00:00,6198.8,6206.98,46,1.046
2018-03-11 16:00:00,6275.4,6295.78,46,2.569
2018-03-12 16:00:00,6241.0,6254.15,46,1.668
2018-03-13 16:00:00,6177.0,6189.32,46,1.579
2018-03-14 16:00:00,6172.0,6180.11,46,1.041
2018-03-15 16:00:00,6174.2,6146.31,46,-3.601
2018-03-18 16:00:00,6080.4,6153.83,46,9.468
2018-03-19 16:00:00,6103.2,6173.7,46,9.061
2018-03-20 16:00:00,6040.0,6129.2,46,11.548
2018-03-21 16:00:00,6037.4,6101.23,46,8.301
2018-03-22 16:00:00,5665.6,5787.15,46,16.666
2018-03-25 16:00:00,5846.0,5902.96,46,7.657
2018-03-26 16:00:00,6005.6,6034.78,46,3.837
2018-03-27 16:00:00,5915.2,5973.34,46,7.723
2018-03-28 16:00:00,6012.0,6034.86,46,3.006
2018-03-29 16:00:00,6101.0,6114.74,46,1.783
2018-04-01 16:00:00,6075.0,6121.96,46,6.087
2018-04-02 16:00:00,6023.4,6059.71,46,4.755
2018-04-03 16:00:00,5976.0,6017.69,46,5.497
2018-04-08 16:00:00,5981.8,6025.65,46,5.774
2018-04-09 16:00:00,6048.0,6063.74,46,2.06
2018-04-10 16:00:00,6055.0,6086.61,46,4.121
2018-04-11 16:00:00,6022.8,6051.33,46,3.741
2018-04-12 16:00:00,6010.0,6027.19,46,2.263
2018-04-15 16:00:00,5989.0,6012.41,46,3.089
2018-04-16 16:00:00,5888.0,5890.86,46,0.385
2018-04-17 16:00:00,5951.0,5970.66,46,2.613
2018-04-18 16:00:00,6000.0,6004.73,46,0.625
2018-04-19 16:00:00,5908.0,5880.84,46,-3.665
2018-04-22 16:00:00,5779.2,5823.92,46,6.093
2018-04-23 16:00:00,5913.2,5957.19,46,5.859
2018-04-24 16:00:00,5913.0,5959.42,46,6.181
2018-04-25 16:00:00,5806.4,5847.98,46,5.642
2018-04-26 16:00:00,5852.2,5860.98,46,1.189
2018-05-01 16:00:00,5827.8,5855.32,46,3.729
